#{"t_start": 1743759050.326193, "env_id": "chokepoint"}
r,l,t
14.0,19,105.931901
14.0,19,105.952895
14.0,25,105.9789
14.0,21,106.000939
14.0,19,106.020035
7.0,9,106.030035
14.0,19,106.050036
14.0,22,106.072032
14.0,22,106.095039
12.0,14,106.109066
13.0,26,106.135616
14.0,40,106.175615
14.0,22,106.198615
14.0,18,106.217197
14.0,16,106.234198
8.0,11,106.245197
7.0,13,106.259197
14.0,16,106.276197
14.0,15,106.292197
12.0,20,106.312236
12.0,16,106.329328
14.0,17,106.346328
14.0,18,106.365328
14.0,18,106.383329
14.0,23,106.406361
7.0,11,106.417936
12.0,17,106.435938
14.0,18,106.453909
14.0,17,106.470938
14.0,19,106.490939
13.0,24,106.515549
14.0,23,106.539523
7.0,12,106.555522
7.0,9,106.56652
14.0,18,106.587553
14.0,19,106.610527
14.0,21,106.635641
12.0,20,106.657642
14.0,22,106.680674
14.0,24,106.705706
12.0,20,106.726283
12.0,17,106.744031
14.0,19,106.764039
14.0,16,106.781065
14.0,22,106.804077
14.0,19,106.824682
14.0,19,106.844649
14.0,18,106.864648
3.0,8,106.872648
14.0,16,106.889648
12.0,15,106.905654
14.0,20,106.927166
14.0,47,106.974166
12.0,22,106.998166
14.0,19,108.162016
6.0,10,108.175015
14.0,19,108.195019
14.0,19,108.215528
7.0,9,108.225534
14.0,20,108.247532
12.0,57,108.305536
14.0,34,108.342046
14.0,20,108.364049
12.0,20,108.385049
7.0,10,108.396048
12.0,19,108.415559
8.0,13,108.429565
8.0,12,108.442566
14.0,21,108.464566
14.0,20,108.485564
14.0,19,108.506567
14.0,19,108.526109
12.0,18,108.545104
14.0,21,108.567109
14.0,19,108.587104
14.0,24,108.612114
14.0,18,108.63169
14.0,19,108.651686
14.0,26,108.678681
14.0,18,108.697686
3.0,7,108.705723
12.0,18,108.724263
12.0,16,108.741288
14.0,23,108.765293
14.0,21,108.787298
14.0,18,108.806328
14.0,24,108.831898
12.0,16,108.8489
14.0,19,108.868899
12.0,16,108.885896
7.0,9,108.895868
14.0,19,108.913874
14.0,29,108.94439
14.0,21,108.965386
7.0,11,108.977386
14.0,22,109.000386
6.0,10,109.011392
14.0,20,109.032899
12.0,18,109.050899
14.0,23,109.074933
14.0,19,109.094931
12.0,14,109.109962
14.0,20,109.131533
8.0,11,109.142535
14.0,18,109.162534
14.0,20,109.182535
12.0,18,109.202541
14.0,23,109.226121
14.0,20,109.247112
14.0,19,109.266115
3.0,7,109.274115
14.0,21,109.296085
14.0,21,109.317603
12.0,17,109.335603
14.0,21,109.357603
14.0,18,109.376603
14.0,17,109.393603
12.0,17,109.410607
14.0,20,109.431117
14.0,20,109.452117
14.0,28,109.48092
14.0,18,109.49992
14.0,18,109.518436
14.0,19,109.538466
14.0,20,109.558461
14.0,22,109.58147
12.0,18,109.599466
14.0,18,109.618074
14.0,22,109.640077
14.0,42,109.682075
14.0,22,109.704109
7.0,9,109.714109
3.0,4,109.718679
12.0,19,109.738679
14.0,21,109.76068
14.0,24,109.78568
14.0,17,109.80272
14.0,21,109.825266
14.0,17,109.843295
14.0,20,109.863295
14.0,18,109.882293
14.0,27,109.90933
14.0,19,109.9289
7.0,13,109.941908
14.0,23,109.965903
14.0,19,109.984907
14.0,20,110.005943
14.0,27,110.033521
12.0,20,110.053524
14.0,19,110.073521
12.0,16,110.089523
14.0,25,110.114549
14.0,41,110.156095
8.0,11,110.168127
14.0,22,110.190096
14.0,27,110.218678
12.0,17,110.235675
12.0,16,110.252676
12.0,18,110.271676
7.0,11,110.282678
14.0,22,111.469563
3.0,9,111.479563
12.0,16,111.496565
12.0,14,111.515567
14.0,22,111.542075
8.0,11,111.554073
8.0,14,111.569073
6.0,7,111.577074
14.0,20,111.599076
1.0,5,111.604079
14.0,20,111.625583
14.0,23,111.651582
14.0,18,111.672584
14.0,21,111.695585
14.0,21,111.717151
14.0,16,111.735157
14.0,23,111.761606
8.0,13,111.776575
14.0,20,111.797575
8.0,15,111.813582
8.0,11,111.826187
14.0,17,111.844184
8.0,10,111.855177
12.0,19,111.875188
14.0,20,111.895192
14.0,27,111.922803
12.0,18,111.941803
14.0,22,111.964774
12.0,17,111.981804
7.0,13,111.999774
14.0,18,112.020286
14.0,19,112.040318
14.0,18,112.059316
12.0,17,112.077317
14.0,19,112.097312
14.0,20,112.117893
14.0,18,112.136927
14.0,20,112.15793
14.0,17,112.175931
14.0,18,112.195695
12.0,18,112.214753
12.0,14,112.229303
7.0,10,112.2403
14.0,19,112.260295
14.0,23,112.284298
14.0,16,112.301301
14.0,18,112.319885
14.0,17,112.337884
3.0,8,112.346885
12.0,15,112.362888
14.0,20,112.383888
7.0,9,112.393888
14.0,17,112.410896
7.0,12,112.424415
14.0,24,112.448415
14.0,20,112.470415
14.0,17,112.487415
14.0,27,112.515423
12.0,18,112.533944
8.0,11,112.544943
14.0,17,112.562943
14.0,18,112.581944
14.0,19,112.600943
14.0,35,112.63647
14.0,23,112.659497
14.0,21,112.680499
7.0,12,112.693497
14.0,20,112.714473
7.0,10,112.724993
14.0,18,112.743987
12.0,15,112.759988
8.0,13,112.773984
14.0,22,112.796984
14.0,22,112.819501
14.0,20,112.840962
14.0,18,112.859963
12.0,16,112.876962
15.0,49,112.926547
12.0,18,112.94552
3.0,7,112.953547
12.0,15,112.969542
14.0,22,112.992546
14.0,19,113.013154
14.0,22,113.035726
3.0,5,113.041731
14.0,17,113.059733
7.0,11,113.070728
14.0,16,113.087737
14.0,23,113.111768
7.0,10,113.121893
14.0,18,113.140889
14.0,17,113.158893
14.0,27,113.186893
14.0,17,113.204941
14.0,16,113.222062
14.0,18,113.240067
14.0,19,113.259064
14.0,17,113.277065
12.0,14,113.292061
7.0,17,113.310096
14.0,18,113.329669
14.0,21,113.351668
14.0,20,113.37167
3.0,8,113.380672
8.0,15,113.396672
12.0,15,113.411708
12.0,16,113.428277
12.0,18,113.447279
12.0,25,113.472277
14.0,18,113.491275
14.0,21,113.514255
14.0,22,113.536859
14.0,21,113.559209
14.0,23,113.583211
14.0,18,113.602204
14.0,18,113.621366
14.0,20,114.78997
14.0,20,114.815977
12.0,15,114.838029
14.0,18,114.863667
14.0,19,114.885669
8.0,10,114.896672
14.0,19,114.917681
14.0,18,114.93919
14.0,20,114.960192
14.0,26,114.98919
3.0,5,114.99419
14.0,23,115.01977
14.0,17,115.0378
14.0,20,115.058806
14.0,16,115.074807
14.0,19,115.094803
14.0,22,115.120301
14.0,19,115.1423
14.0,19,115.1643
14.0,17,115.182331
14.0,17,115.199326
14.0,17,115.220372
12.0,18,115.239405
14.0,21,115.261399
14.0,19,115.282817
14.0,22,115.30679
14.0,17,115.325369
14.0,18,115.344397
14.0,18,115.364369
14.0,17,115.384366
14.0,17,115.404367
14.0,17,115.42388
14.0,17,115.44288
14.0,21,115.46688
8.0,10,115.47788
14.0,17,115.497882
14.0,22,115.522394
14.0,29,115.552394
14.0,18,115.572432
12.0,19,115.592427
14.0,19,115.613463
14.0,19,115.634037
14.0,19,115.655044
14.0,19,115.675037
14.0,18,115.694039
14.0,19,115.715073
12.0,16,115.732647
14.0,20,115.753645
7.0,11,115.765618
12.0,17,115.784648
14.0,21,115.807687
14.0,32,115.842257
14.0,18,115.861269
14.0,18,115.881261
14.0,20,115.903256
14.0,25,115.929866
14.0,21,115.95287
3.0,4,115.957869
14.0,19,115.977867
14.0,17,115.996869
3.0,4,116.00187
14.0,22,116.027483
14.0,22,116.050484
7.0,12,116.063482
14.0,22,116.087482
3.0,5,116.093482
7.0,11,116.107518
14.0,18,116.126069
12.0,17,116.145097
14.0,21,116.167094
14.0,18,116.187096
14.0,22,116.210135
14.0,19,116.230709
14.0,20,116.251713
14.0,18,116.270713
14.0,19,116.291499
14.0,23,116.316508
12.0,16,116.334027
12.0,17,116.353023
14.0,18,116.374054
14.0,18,116.394054
14.0,18,116.414028
14.0,17,116.432575
3.0,5,116.43857
14.0,20,116.46057
14.0,23,116.48555
12.0,17,116.504571
14.0,22,116.52909
7.0,11,116.542091
12.0,17,116.560121
14.0,15,116.577121
14.0,21,116.600117
14.0,19,116.620665
12.0,18,116.640707
12.0,16,116.658702
8.0,12,116.671702
14.0,20,116.693702
3.0,6,116.700702
14.0,25,116.727314
14.0,20,116.749314
14.0,16,116.767318
14.0,17,116.78531
14.0,19,116.80632
14.0,25,116.832924
14.0,20,116.853924
14.0,21,116.876925
14.0,23,116.901924
14.0,19,116.921535
7.0,13,116.937332
14.0,22,116.961339
12.0,16,116.978338
14.0,16,116.996305
3.0,6,117.003333
7.0,12,117.016339
14.0,22,117.040942
